location,month,case_fatality_rate,total_cases,new_cases,total_deaths,new_deaths
Hungary,9,0.007381163271331562,26461.0,20322.0,765.0,150.0
Hungary,10,0.020159639787146952,75321.0,48860.0,1750.0,985.0
Hungary,11,0.021671215294673522,217122.0,141801.0,4823.0,3073.0
Hungary,12,0.044728252618794595,322514.0,105392.0,9537.0,4714.0
Iceland,2,0.0,1.0,1.0,0.0,0.0
Iceland,3,0.001763668430335097,1135.0,1134.0,2.0,2.0
Iceland,4,0.012084592145015106,1797.0,662.0,10.0,8.0
Iceland,5,0.0,1806.0,9.0,10.0,0.0
Iceland,6,0.0,1824.0,18.0,10.0,0.0
Iceland,7,0.0,1885.0,61.0,10.0,0.0
Iceland,8,0.0,2107.0,222.0,10.0,0.0
Iceland,9,0.0,2728.0,621.0,10.0,0.0
Iceland,10,0.0009358914365933552,4865.0,2137.0,12.0,2.0
Iceland,11,0.026565464895635674,5392.0,527.0,26.0,14.0
Iceland,12,0.008287292817679558,5754.0,362.0,29.0,3.0
India,1,0.0,1.0,1.0,0.0,0.0
India,2,0.0,3.0,2.0,0.0,0.0
India,3,0.025107604017216643,1397.0,1394.0,35.0,35.0
India,4,0.03343692105420427,34863.0,33466.0,1154.0,1119.0
India,5,0.027313703080656965,190609.0,155746.0,5408.0,4254.0
India,6,0.030369334873072792,585481.0,394872.0,17400.0,11992.0
India,7,0.01720925667285303,1695988.0,1110507.0,36511.0,19111.0
India,8,0.014423274514855316,3691166.0,1995178.0,65288.0,28777.0
India,9,0.01273738106627787,6312584.0,2621418.0,98678.0,33390.0
India,10,0.012520985862661888,8184082.0,1871498.0,122111.0,23433.0
India,11,0.012129250418580354,9462809.0,1278727.0,137621.0,15510.0
India,12,0.01382943653474153,10266674.0,803865.0,148738.0,11117.0
Indonesia,3,0.08900523560209424,1528.0,1528.0,136.0,136.0
Indonesia,4,0.07636786961583236,10118.0,8590.0,792.0,656.0
Indonesia,5,0.05019871598899419,26473.0,16355.0,1613.0,821.0
Indonesia,6,0.04222385664616207,56385.0,29912.0,2876.0,1263.0
Indonesia,7,0.0433728914619838,108376.0,51991.0,5131.0,2255.0
Indonesia,8,0.034417344173441736,174796.0,66420.0,7417.0,2286.0
Indonesia,9,0.029613588564502906,287008.0,112212.0,10740.0,3323.0
Indonesia,10,0.025422489437764057,410088.0,123080.0,13869.0,3129.0
Indonesia,11,0.02388291470942195,538883.0,128795.0,16945.0,3076.0
Indonesia,12,0.025416636076646355,743198.0,204315.0,22138.0,5193.0
International,2,0.00851063829787234,705.0,705.0,6.0,6.0
International,3,0.4444444444444444,714.0,9.0,10.0,4.0
International,4,0.7142857142857143,721.0,7.0,15.0,5.0
International,5,0.0,721.0,0.0,15.0,0.0
International,6,0.0,721.0,0.0,15.0,0.0
International,7,0.0,721.0,0.0,15.0,0.0
International,8,0.0,721.0,0.0,15.0,0.0
International,9,0.0,721.0,0.0,15.0,0.0
International,10,0.0,721.0,0.0,15.0,0.0
International,11,0.0,721.0,0.0,15.0,0.0
International,12,0.0,721.0,0.0,15.0,0.0
Iran,2,0.07251264755480608,593.0,593.0,43.0,43.0
Iran,3,0.06486867218031446,44605.0,44012.0,2898.0,2855.0
Iran,4,0.06255621065254321,94640.0,50035.0,6028.0,3130.0
Iran,5,0.031130116495970153,151466.0,56826.0,7797.0,1769.0
Iran,6,0.03963462648957951,227662.0,76196.0,10817.0,3020.0
Iran,7,0.07772203496119777,304204.0,76542.0,16766.0,5949.0
Iran,8,0.0676684317260027,375212.0,71008.0,21571.0,4805.0
Iran,9,0.056068384406209225,457219.0,82007.0,26169.0,4598.0
Iran,10,0.05589734688498454,612772.0,155553.0,34864.0,8695.0
Iran,11,0.03831112688878837,962070.0,349298.0,48246.0,13382.0
Iran,12,0.026521256538134048,1225142.0,263072.0,55223.0,6977.0
Iraq,2,0.0,13.0,13.0,0.0,0.0
Iraq,3,0.07342143906020558,694.0,681.0,50.0,50.0
Iraq,4,0.030913012221423435,2085.0,1391.0,93.0,43.0
Iraq,5,0.02572347266881029,6439.0,4354.0,205.0,112.0
Iraq,6,0.0407311928755566,49109.0,42670.0,1943.0,1738.0
Iraq,7,0.03705960264900662,124609.0,75500.0,4741.0,2798.0
Iraq,8,0.020856560163154316,234934.0,110325.0,7042.0,2301.0
Iraq,9,0.01670480370488961,362981.0,128047.0,9181.0,2139.0
Iraq,10,0.01576849766071738,472630.0,109649.0,10910.0,1729.0
Iraq,11,0.016867077916390347,552549.0,79919.0,12258.0,1348.0
Iraq,12,0.012984886060549343,595291.0,42742.0,12813.0,555.0
Ireland,2,0.0,1.0,1.0,0.0,0.0
Ireland,3,0.021954236239950527,3235.0,3234.0,71.0,71.0
Ireland,4,0.0668124532427922,20612.0,17377.0,1232.0,1161.0
Ireland,5,0.09593421653723161,24990.0,4378.0,1652.0,420.0
Ireland,6,0.17391304347826086,25473.0,483.0,1736.0,84.0
Ireland,7,0.04560810810810811,26065.0,592.0,1763.0,27.0
Ireland,8,0.005098324836125273,28811.0,2746.0,1777.0,14.0
Ireland,9,0.003676470588235294,36155.0,7344.0,1804.0,27.0
Ireland,10,0.004308130113434252,61456.0,25301.0,1913.0,109.0
Ireland,11,0.012626262626262626,72544.0,11088.0,2053.0,140.0
Ireland,12,0.009565895502989342,91779.0,19235.0,2237.0,184.0
Israel,2,0.0,6.0,6.0,0.0,0.0
Israel,3,0.003677114340745929,5717.0,5711.0,21.0,21.0
Israel,4,0.020041261420571766,15896.0,10179.0,225.0,204.0
Israel,5,0.052409129332206254,17079.0,1183.0,287.0,62.0
Israel,6,0.004785261394903696,25438.0,8359.0,327.0,40.0
Israel,7,0.005119232763089684,71734.0,46296.0,564.0,237.0
Israel,8,0.00861152926591694,116906.0,45172.0,953.0,389.0
Israel,9,0.004988314623960767,247411.0,130505.0,1604.0,651.0
Israel,10,0.01429681197526069,314349.0,66938.0,2561.0,957.0
Israel,11,0.013615270116452149,337191.0,22842.0,2872.0,311.0
Israel,12,0.0052630967457099375,423262.0,86071.0,3325.0,453.0
Italy,1,0.0,2.0,2.0,0.0,0.0
Italy,2,0.02575488454706927,1128.0,1126.0,29.0,29.0
Italy,3,0.11846480165099747,105792.0,104664.0,12428.0,12399.0
Italy,4,0.15590292060880295,205463.0,99671.0,27967.0,15539.0
Italy,5,0.19786445848768794,232997.0,27534.0,33415.0,5448.0
Italy,6,0.1783405883128875,240578.0,7581.0,34767.0,1352.0
Italy,7,0.05374335393016238,247537.0,6959.0,35141.0,374.0
Italy,8,0.015777090925866124,269214.0,21677.0,35483.0,342.0
Italy,9,0.009003877582316471,314861.0,45647.0,35894.0,411.0
Italy,10,0.007471836607062038,679430.0,364569.0,38618.0,2724.0
Italy,11,0.018390151432995997,1601554.0,922124.0,55576.0,16958.0
Italy,12,0.03675347895224006,2107166.0,505612.0,74159.0,18583.0
Jamaica,3,0.027777777777777776,36.0,36.0,1.0,1.0
Jamaica,4,0.018134715025906734,422.0,386.0,8.0,7.0
Jamaica,5,0.006097560975609756,586.0,164.0,9.0,1.0
Jamaica,6,0.008620689655172414,702.0,116.0,10.0,1.0
Jamaica,7,0.0,878.0,176.0,10.0,0.0
Jamaica,8,0.006957621758380772,2459.0,1581.0,21.0,11.0
Jamaica,9,0.021377081779766344,6482.0,4023.0,107.0,86.0
Jamaica,10,0.03790199081163859,9094.0,2612.0,206.0,99.0
Jamaica,11,0.03055721989215099,10763.0,1669.0,257.0,51.0
Jamaica,12,0.02180232558139535,12827.0,2064.0,302.0,45.0
Japan,1,0.0,15.0,13.0,0.0,0.0
Japan,2,0.02608695652173913,245.0,230.0,6.0,6.0
Japan,3,0.03034825870646766,2255.0,2010.0,67.0,61.0
Japan,4,0.03441682600382409,14284.0,12029.0,481.0,414.0
Japan,5,0.1690312119983786,16751.0,2467.0,898.0,417.0
Japan,6,0.03969957081545064,18615.0,1864.0,972.0,74.0
Japan,7,0.002043248765537204,36234.0,17619.0,1008.0,36.0
Japan,8,0.00901685218580934,68396.0,32162.0,1298.0,290.0
Japan,9,0.018229680816057914,83591.0,15195.0,1575.0,277.0
Japan,10,0.010938204781235904,101327.0,17736.0,1769.0,194.0
Japan,11,0.006444840978272279,148962.0,47635.0,2076.0,307.0
Japan,12,0.014001312623058412,235811.0,86849.0,3292.0,1216.0
Jordan,3,0.01824817518248175,274.0,274.0,5.0,5.0
Jordan,4,0.01675977653631285,453.0,179.0,8.0,3.0
Jordan,5,0.0034965034965034965,739.0,286.0,9.0,1.0
Jordan,6,0.0,1132.0,393.0,9.0,0.0
Jordan,7,0.03278688524590164,1193.0,61.0,11.0,2.0
Jordan,8,0.0047562425683709865,2034.0,841.0,15.0,4.0
Jordan,9,0.004698192217342458,11825.0,9791.0,61.0,46.0
Jordan,10,0.01263531966700668,72607.0,60782.0,829.0,768.0
Jordan,11,0.013090592073448983,219430.0,146823.0,2751.0,1922.0
Jordan,12,0.014427688372588725,294494.0,75064.0,3834.0,1083.0
Kazakhstan,3,0.0058309037900874635,343.0,343.0,2.0,2.0
Kazakhstan,4,0.007518796992481203,3402.0,3059.0,25.0,23.0
Kazakhstan,5,0.002011802575107296,10858.0,7456.0,40.0,15.0
Kazakhstan,6,0.012925764192139737,22308.0,11450.0,188.0,148.0
Kazakhstan,7,0.008889346008610176,90367.0,68059.0,793.0,605.0
Kazakhstan,8,0.02451247953158339,130673.0,40306.0,1781.0,988.0
Kazakhstan,9,0.02959936216862667,140707.0,10034.0,2078.0,297.0
Kazakhstan,10,0.016459074733096084,149699.0,8992.0,2226.0,148.0
Kazakhstan,11,0.008325289575289576,174563.0,24864.0,2433.0,207.0
Kazakhstan,12,0.012315548379829535,201196.0,26633.0,2761.0,328.0
Kenya,3,0.01694915254237288,59.0,59.0,1.0,1.0
Kenya,4,0.04747774480712166,396.0,337.0,17.0,16.0
Kenya,5,0.030012771392081736,1962.0,1566.0,64.0,47.0
Kenya,6,0.01907356948228883,6366.0,4404.0,148.0,84.0
Kenya,7,0.013524877365101612,20636.0,14270.0,341.0,193.0
Kenya,8,0.01739771470696646,34201.0,13565.0,577.0,236.0
Kenya,9,0.030961182994454713,38529.0,4328.0,711.0,134.0
Kenya,10,0.016203564784252535,55192.0,16663.0,981.0,270.0
Kenya,11,0.017167381974248927,83618.0,28426.0,1469.0,488.0
Kenya,12,0.015654205607476636,96458.0,12840.0,1670.0,201.0
Kosovo,3,0.009433962264150943,106.0,106.0,1.0,1.0
Kosovo,4,0.030303030303030304,799.0,693.0,22.0,21.0
Kosovo,5,0.02952029520295203,1070.0,271.0,30.0,8.0
Kosovo,6,0.01098901098901099,2799.0,1729.0,49.0,19.0
Kosovo,7,0.032182245525221476,8330.0,5531.0,227.0,178.0
Kosovo,8,0.05815768930523029,13454.0,5124.0,525.0,298.0
Kosovo,9,0.046168051708217916,15620.0,2166.0,625.0,100.0
Kosovo,10,0.014293419633225458,19328.0,3708.0,678.0,53.0
Kosovo,11,0.016676534438523783,39596.0,20268.0,1016.0,338.0
Kosovo,12,0.027364045722202978,51144.0,11548.0,1332.0,316.0
Kuwait,2,0.0,45.0,45.0,0.0,0.0
Kuwait,3,0.0,289.0,244.0,0.0,0.0
Kuwait,4,0.0069611780455153946,4024.0,3735.0,26.0,26.0
Kuwait,5,0.00808028150658152,27043.0,23019.0,212.0,186.0
Kuwait,6,0.007414369256474519,46195.0,19152.0,354.0,142.0
Kuwait,7,0.004479337250746556,66957.0,20762.0,447.0,93.0
Kuwait,8,0.004627589246364037,85109.0,18152.0,531.0,84.0
Kuwait,9,0.003935634932496388,105182.0,20073.0,610.0,79.0
Kuwait,10,0.008146934053220208,125926.0,20744.0,779.0,169.0
Kuwait,11,0.00604464659764199,142635.0,16709.0,880.0,101.0
Kuwait,12,0.006793307334255881,150584.0,7949.0,934.0,54.0
Kyrgyzstan,3,0.0,107.0,107.0,0.0,0.0
Kyrgyzstan,4,0.012519561815336464,746.0,639.0,8.0,8.0
Kyrgyzstan,5,0.007984031936127744,1748.0,1002.0,16.0,8.0
Kyrgyzstan,6,0.011974454497072911,5506.0,3758.0,61.0,45.0
Kyrgyzstan,7,0.04346678108188389,35805.0,30299.0,1378.0,1317.0
Kyrgyzstan,8,-0.039540343506734216,43898.0,8093.0,1058.0,-320.0
Kyrgyzstan,9,0.0021652832912306026,46669.0,2771.0,1064.0,6.0
Kyrgyzstan,10,0.006552543205831763,58878.0,12209.0,1144.0,80.0
Kyrgyzstan,11,0.00916083916083916,73178.0,14300.0,1275.0,131.0
Kyrgyzstan,12,0.010183299389002037,81034.0,7856.0,1355.0,80.0
Laos,3,0.0,9.0,9.0,0.0,0.0
Laos,4,0.0,19.0,10.0,0.0,0.0
Laos,5,0.0,19.0,0.0,0.0,0.0
Laos,6,0.0,19.0,0.0,0.0,0.0
Laos,7,0.0,20.0,1.0,0.0,0.0
Laos,8,0.0,22.0,2.0,0.0,0.0
Laos,9,0.0,23.0,1.0,0.0,0.0
Laos,10,0.0,24.0,1.0,0.0,0.0
Laos,11,0.0,39.0,15.0,0.0,0.0
Laos,12,0.0,41.0,2.0,0.0,0.0
Latvia,2,0.0,0.0,0.0,0.0,0.0
Latvia,3,0.0,398.0,398.0,0.0,0.0
Latvia,4,0.03260869565217391,858.0,460.0,15.0,15.0
Latvia,5,0.04326923076923077,1066.0,208.0,24.0,9.0
Latvia,6,0.11538461538461539,1118.0,52.0,30.0,6.0
Latvia,7,0.017699115044247787,1231.0,113.0,32.0,2.0
Latvia,8,0.012121212121212121,1396.0,165.0,34.0,2.0
Latvia,9,0.007009345794392523,1824.0,428.0,37.0,3.0
Latvia,10,0.008353808353808353,5894.0,4070.0,71.0,34.0
Latvia,11,0.012074054199087738,17075.0,11181.0,206.0,135.0
Latvia,12,0.01800327332242226,40904.0,23829.0,635.0,429.0
Lebanon,2,0.0,4.0,4.0,0.0,0.0
Lebanon,3,0.02575107296137339,470.0,466.0,12.0,12.0
Lebanon,4,0.047058823529411764,725.0,255.0,24.0,12.0
Lebanon,5,0.006060606060606061,1220.0,495.0,27.0,3.0
Lebanon,6,0.012544802867383513,1778.0,558.0,34.0,7.0
Lebanon,7,0.009722722362261434,4555.0,2777.0,61.0,27.0
Lebanon,8,0.008311769779659688,17308.0,12753.0,167.0,106.0
Lebanon,9,0.008958165367732689,39634.0,22326.0,367.0,200.0
Lebanon,10,0.006491320863586094,81228.0,41594.0,637.0,270.0
Lebanon,11,0.008155664012329823,127944.0,46716.0,1018.0,381.0
Lebanon,12,0.008401949252226516,181503.0,53559.0,1468.0,450.0
Lesotho,5,0.0,2.0,2.0,0.0,0.0
Lesotho,6,0.0,27.0,25.0,0.0,0.0
Lesotho,7,0.022530329289428077,604.0,577.0,13.0,13.0
Lesotho,8,0.037422037422037424,1085.0,481.0,31.0,18.0
Lesotho,9,0.00980392156862745,1595.0,510.0,36.0,5.0
Lesotho,10,0.0223463687150838,1953.0,358.0,44.0,8.0
Lesotho,11,0.0,2109.0,156.0,44.0,0.0
Lesotho,12,0.007106598984771574,3094.0,985.0,51.0,7.0
Liberia,3,0.0,3.0,3.0,0.0,0.0
Liberia,4,0.11594202898550725,141.0,138.0,16.0,16.0
Liberia,5,0.07482993197278912,288.0,147.0,27.0,11.0
Liberia,6,0.018292682926829267,780.0,492.0,36.0,9.0
Liberia,7,0.0960591133004926,1186.0,406.0,75.0,39.0
Liberia,8,0.059322033898305086,1304.0,118.0,82.0,7.0
Liberia,9,0.0,1343.0,39.0,82.0,0.0
Liberia,10,0.0,1426.0,83.0,82.0,0.0
Liberia,11,0.005917159763313609,1595.0,169.0,83.0,1.0
Liberia,12,0.0,1779.0,184.0,83.0,0.0
Libya,3,0.0,10.0,10.0,0.0,0.0
Libya,4,0.058823529411764705,61.0,51.0,3.0,3.0
Libya,5,0.021052631578947368,156.0,95.0,5.0,2.0
Libya,6,0.02844311377245509,824.0,668.0,24.0,19.0
Libya,7,0.01787629603146228,3621.0,2797.0,74.0,50.0
Libya,8,0.015756404059932335,13966.0,10345.0,237.0,163.0
Libya,9,0.015273116396711903,34525.0,20559.0,551.0,314.0
Libya,10,0.011516748212269477,61095.0,26570.0,857.0,306.0
Libya,11,0.015013355438887354,82809.0,21714.0,1183.0,326.0
Libya,12,0.016888023814975957,100277.0,17468.0,1478.0,295.0
Liechtenstein,3,0.0,68.0,68.0,0.0,0.0
Liechtenstein,4,0.07142857142857142,82.0,14.0,1.0,1.0
Liechtenstein,5,0.0,82.0,0.0,1.0,0.0
Liechtenstein,6,0.0,82.0,0.0,1.0,0.0
Liechtenstein,7,0.0,88.0,6.0,1.0,0.0
Liechtenstein,8,0.0,107.0,19.0,1.0,0.0
Liechtenstein,9,0.0,118.0,11.0,1.0,0.0
Liechtenstein,10,0.004819277108433735,533.0,415.0,3.0,2.0
Liechtenstein,11,0.017639077340569877,1270.0,737.0,16.0,13.0
Liechtenstein,12,0.026558891454965358,2136.0,866.0,39.0,23.0
Lithuania,2,0.0,1.0,1.0,0.0,0.0
Lithuania,3,0.008565310492505354,468.0,467.0,4.0,4.0
Lithuania,4,0.030871003307607496,1375.0,907.0,32.0,28.0
Lithuania,5,0.07534246575342465,1667.0,292.0,54.0,22.0
Lithuania,6,0.04827586206896552,1812.0,145.0,61.0,7.0
Lithuania,7,0.007782101167315175,2069.0,257.0,63.0,2.0
Lithuania,8,0.007220216606498195,2900.0,831.0,69.0,6.0
Lithuania,9,0.0044742729306487695,4688.0,1788.0,77.0,8.0
Lithuania,10,0.007405944504789178,14815.0,10127.0,152.0,75.0
Lithuania,11,0.010065381968341362,61311.0,46496.0,620.0,468.0
Lithuania,12,0.01458260998958385,141955.0,80644.0,1796.0,1176.0
Luxembourg,2,0.0,1.0,1.0,0.0,0.0
Luxembourg,3,0.010564997703261369,2178.0,2177.0,23.0,23.0
Luxembourg,4,0.041718555417185554,3784.0,1606.0,90.0,67.0
Luxembourg,5,0.08547008547008547,4018.0,234.0,110.0,20.0
Luxembourg,6,0.0,4299.0,281.0,110.0,0.0
Luxembourg,7,0.001669449081803005,6695.0,2396.0,114.0,4.0
Luxembourg,8,-0.14285714285714285,6625.0,-70.0,124.0,10.0
Luxembourg,9,0.0,8509.0,1884.0,124.0,0.0
Luxembourg,10,0.003246376811594203,17134.0,8625.0,152.0,28.0
Luxembourg,11,0.009632922936616507,34678.0,17544.0,321.0,169.0
Luxembourg,12,0.014824912669336287,46415.0,11737.0,495.0,174.0
Madagascar,3,0.0,57.0,57.0,0.0,0.0
Madagascar,4,0.0,128.0,71.0,0.0,0.0
Madagascar,5,0.00933125972006221,771.0,643.0,6.0,6.0
Madagascar,6,0.009702009702009701,2214.0,1443.0,20.0,14.0
Madagascar,7,0.009937601109313613,10868.0,8654.0,106.0,86.0
Madagascar,8,0.021526908635794744,14863.0,3995.0,192.0,86.0
Madagascar,9,0.02459546925566343,16408.0,1545.0,230.0,38.0
Madagascar,10,0.01991465149359886,17111.0,703.0,244.0,14.0
Madagascar,11,0.030434782608695653,17341.0,230.0,251.0,7.0
Madagascar,12,0.02680965147453083,17714.0,373.0,261.0,10.0
Malawi,3,0.0,0.0,0.0,0.0,0.0
Malawi,4,0.08108108108108109,37.0,37.0,3.0,3.0
Malawi,5,0.004048582995951417,284.0,247.0,4.0,1.0
Malawi,6,0.010638297872340425,1224.0,940.0,14.0,10.0
Malawi,7,0.0350385423966363,4078.0,2854.0,114.0,100.0
Malawi,8,0.04099462365591398,5566.0,1488.0,175.0,61.0
Malawi,9,0.01932367149758454,5773.0,207.0,179.0,4.0
Malawi,10,0.03184713375796178,5930.0,157.0,184.0,5.0
Malawi,11,0.01020408163265306,6028.0,98.0,185.0,1.0
Malawi,12,0.007207207207207207,6583.0,555.0,189.0,4.0
Malaysia,1,0.0,8.0,8.0,0.0,0.0
Malaysia,2,0.0,25.0,17.0,0.0,0.0
Malaysia,3,0.01568770521707406,2766.0,2741.0,43.0,43.0
Malaysia,4,0.01823238566131026,6002.0,3236.0,102.0,59.0
Malaysia,5,0.007154650522839846,7819.0,1817.0,115.0,13.0
Malaysia,6,0.007317073170731708,8639.0,820.0,121.0,6.0
Malaysia,7,0.011869436201780416,8976.0,337.0,125.0,4.0
Malaysia,8,0.005494505494505495,9340.0,364.0,127.0,2.0
Malaysia,9,0.004777070063694267,11224.0,1884.0,136.0,9.0
Malaysia,10,0.00555992914780555,31548.0,20324.0,249.0,113.0
Malaysia,11,0.0032504612140911884,65697.0,34149.0,360.0,111.0
Malaysia,12,0.0023460782448798427,113010.0,47313.0,471.0,111.0
Maldives,3,0.0,18.0,18.0,0.0,0.0
Maldives,4,0.0022222222222222222,468.0,450.0,1.0,1.0
Maldives,5,0.0030651340996168583,1773.0,1305.0,5.0,4.0
Maldives,6,0.006802721088435374,2361.0,588.0,9.0,4.0
Maldives,7,0.004888268156424581,3793.0,1432.0,16.0,7.0
Maldives,8,0.0029917726252804786,7804.0,4011.0,28.0,12.0
Maldives,9,0.0024125452352231603,10291.0,2487.0,34.0,6.0
Maldives,10,0.0029239766081871343,11659.0,1368.0,38.0,4.0
Maldives,11,0.005917159763313609,13011.0,1352.0,46.0,8.0
Maldives,12,0.002680965147453083,13757.0,746.0,48.0,2.0
Mali,3,0.07142857142857142,28.0,28.0,2.0,2.0
Mali,4,0.05194805194805195,490.0,462.0,26.0,24.0
Mali,5,0.06580645161290323,1265.0,775.0,77.0,51.0
Mali,6,0.0425764192139738,2181.0,916.0,116.0,39.0
Mali,7,0.022598870056497175,2535.0,354.0,124.0,8.0
Mali,8,0.008298755186721992,2776.0,241.0,126.0,2.0
Mali,9,0.014619883040935672,3118.0,342.0,131.0,5.0
Mali,10,0.011467889908256881,3554.0,436.0,136.0,5.0
Mali,11,0.01730103806228374,4710.0,1156.0,156.0,20.0
Mali,12,0.04747899159663865,7090.0,2380.0,269.0,113.0
Malta,2,0.0,0.0,0.0,0.0,0.0
Malta,3,0.0,169.0,169.0,0.0,0.0
Malta,4,0.013513513513513514,465.0,296.0,4.0,4.0
Malta,5,0.032679738562091505,618.0,153.0,9.0,5.0
Malta,6,0.0,670.0,52.0,9.0,0.0
Malta,7,0.0,824.0,154.0,9.0,0.0
Malta,8,0.0028328611898017,1883.0,1059.0,12.0,3.0
Malta,9,0.01957446808510638,3058.0,1175.0,35.0,23.0
Malta,10,0.009048257372654156,6042.0,2984.0,62.0,27.0
Malta,11,0.01957713390759593,9873.0,3831.0,137.0,75.0
Malta,12,0.028266115132712856,12774.0,2901.0,219.0,82.0
Marshall Islands,10,0.0,2.0,2.0,0.0,0.0
Marshall Islands,11,0.0,4.0,2.0,0.0,0.0
Marshall Islands,12,0.0,4.0,0.0,0.0,0.0
Mauritania,3,0.16666666666666666,6.0,6.0,1.0,1.0
Mauritania,4,0.0,8.0,2.0,1.0,0.0
Mauritania,5,0.0421455938697318,530.0,522.0,23.0,22.0
Mauritania,6,0.02765457865901383,4363.0,3833.0,129.0,106.0
Mauritania,7,0.014381099126861838,6310.0,1947.0,157.0,28.0
Mauritania,8,0.0027100271002710027,7048.0,738.0,159.0,2.0
Mauritania,9,0.004405286343612335,7502.0,454.0,161.0,2.0
Mauritania,10,0.009950248756218905,7703.0,201.0,163.0,2.0
Mauritania,11,0.015590200445434299,8601.0,898.0,177.0,14.0
Mauritania,12,0.029498525073746312,14364.0,5763.0,347.0,170.0
Mauritius,3,0.03496503496503497,143.0,143.0,5.0,5.0
Mauritius,4,0.026455026455026454,332.0,189.0,10.0,5.0
Mauritius,5,0.0,335.0,3.0,10.0,0.0
Mauritius,6,0.0,341.0,6.0,10.0,0.0
Mauritius,7,0.0,344.0,3.0,10.0,0.0
Mauritius,8,0.0,356.0,12.0,10.0,0.0
Mauritius,9,0.0,381.0,25.0,10.0,0.0
Mauritius,10,0.0,441.0,60.0,10.0,0.0
Mauritius,11,0.0,504.0,63.0,10.0,0.0
Mauritius,12,0.0,527.0,23.0,10.0,0.0
Mexico,1,0.0,0.0,0.0,0.0,0.0
Mexico,2,0.0,4.0,4.0,0.0,0.0
Mexico,3,0.023947151114781174,1215.0,1211.0,29.0,29.0
Mexico,4,0.10161585873729802,19224.0,18009.0,1859.0,1830.0
Mexico,5,0.11297592385218365,90664.0,71440.0,9930.0,8071.0
Mexico,6,0.1317260476278383,226089.0,135425.0,27769.0,17839.0
Mexico,7,0.09528678203759293,424637.0,198548.0,46688.0,18919.0
Mexico,8,0.10133601641865278,599560.0,174923.0,64414.0,17726.0
Mexico,9,0.09210892688088211,743216.0,143656.0,77646.0,13232.0
Mexico,10,0.0776193148680026,924962.0,181746.0,91753.0,14107.0
Mexico,11,0.07523027240284016,1113543.0,188581.0,105940.0,14187.0
Mexico,12,0.06356402635089953,1426094.0,312551.0,125807.0,19867.0
Moldova,3,0.0113314447592068,353.0,353.0,4.0,4.0
Moldova,4,0.03160270880361174,3897.0,3544.0,116.0,112.0
Moldova,5,0.041111621497473584,8251.0,4354.0,295.0,179.0
Moldova,6,0.0298971537909591,16613.0,8362.0,545.0,250.0
Moldova,7,0.028694581280788178,24733.0,8120.0,778.0,233.0
Moldova,8,0.017805858701895463,36920.0,12187.0,995.0,217.0
Moldova,9,0.0201587892321052,53042.0,16122.0,1320.0,325.0
Moldova,10,0.02021914949126011,76040.0,22998.0,1785.0,465.0
Moldova,11,0.01656876516409143,107364.0,31324.0,2304.0,519.0
Moldova,12,0.01818230362578096,144818.0,37454.0,2985.0,681.0
Monaco,2,0.0,1.0,1.0,0.0,0.0
Monaco,3,0.0196078431372549,52.0,51.0,1.0,1.0
Monaco,4,0.06976744186046512,95.0,43.0,4.0,3.0
Monaco,5,0.0,99.0,4.0,4.0,0.0
Monaco,6,0.0,103.0,4.0,4.0,0.0
Monaco,7,0.0,120.0,17.0,4.0,0.0
Monaco,8,0.0,154.0,34.0,4.0,0.0
Monaco,9,-0.03125,218.0,64.0,2.0,-2.0
Monaco,10,0.0,359.0,141.0,2.0,0.0
Monaco,11,0.004,609.0,250.0,3.0,1.0
Monaco,12,0.0,875.0,266.0,3.0,0.0
Mongolia,3,0.0,12.0,12.0,0.0,0.0
Mongolia,4,0.0,38.0,26.0,0.0,0.0
Mongolia,5,0.0,179.0,141.0,0.0,0.0
Mongolia,6,0.0,220.0,41.0,0.0,0.0
Mongolia,7,0.0,291.0,71.0,0.0,0.0
Mongolia,8,0.0,304.0,13.0,0.0,0.0
Mongolia,9,0.0,313.0,9.0,0.0,0.0
Mongolia,10,0.0,346.0,33.0,0.0,0.0
Mongolia,11,0.0,801.0,455.0,0.0,0.0
Mongolia,12,0.002386634844868735,1220.0,419.0,1.0,1.0
Montenegro,3,0.01834862385321101,109.0,109.0,2.0,2.0
Montenegro,4,0.023474178403755867,322.0,213.0,7.0,5.0
Montenegro,5,1.0,324.0,2.0,9.0,2.0
Montenegro,6,0.013392857142857142,548.0,224.0,12.0,3.0
Montenegro,7,0.014257425742574258,3073.0,2525.0,48.0,36.0
Montenegro,8,0.029511918274687854,4835.0,1762.0,100.0,52.0
Montenegro,9,0.011622031328954016,10772.0,5937.0,169.0,69.0
Montenegro,10,0.01743955608402695,18341.0,7569.0,301.0,132.0
Montenegro,11,0.011699361852989837,35265.0,16924.0,499.0,198.0
Montenegro,12,0.014096441226313356,48247.0,12982.0,682.0,183.0
Morocco,2,0.0,0.0,0.0,0.0,0.0
Morocco,3,0.05834683954619125,617.0,617.0,36.0,36.0
Morocco,4,0.03520756699947451,4423.0,3806.0,170.0,134.0
Morocco,5,0.010342789598108746,7807.0,3384.0,205.0,35.0
Morocco,6,0.004866694879390605,12533.0,4726.0,228.0,23.0
Morocco,7,0.010603104589023667,24322.0,11789.0,353.0,125.0
Morocco,8,0.02059161701682868,62590.0,38268.0,1141.0,788.0
Morocco,9,0.017244485203805907,123653.0,61063.0,2194.0,1053.0
